Id,SoundName,FileName,FadeInSeconds,FadeOutSeconds,Loop,MaxDistance,MuteInSoundGroup,PanStereo,Pitch,Priority,SpatialBlend,Time,VolumeInSoundGroup
110082,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110083,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110084,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110085,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110086,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110087,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110088,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110089,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110090,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_Birthday.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110091,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_Valentine.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110092,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_Qixi.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110093,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_Christmas.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110094,抚摸,CV/HagakureRuri/HagakureRuri_Touch_Reaction_SpringFestival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110095,战斗,CV/HagakureRuri/HagakureRuri_Attack.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110096,战斗,CV/HagakureRuri/HagakureRuri_Strike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110097,战斗,CV/HagakureRuri/HagakureRuri_Striked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110098,战斗,CV/HagakureRuri/HagakureRuri_Skill_01_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110099,战斗,CV/HagakureRuri/HagakureRuri_Skill_01_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110100,战斗,CV/HagakureRuri/HagakureRuri_Skill_02_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110101,战斗,CV/HagakureRuri/HagakureRuri_Skill_02_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110102,战斗,CV/HagakureRuri/HagakureRuri_Dead.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110103,战斗,CV/HagakureRuri/HagakureRuri_Win.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110104,战斗,CV/HagakureRuri/HagakureRuri_Defeat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110105,战斗,CV/HagakureRuri/HagakureRuri_Skill_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110106,战斗,CV/HagakureRuri/HagakureRuri_Skill_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110107,战斗,CV/HagakureRuri/HagakureRuri_Skill_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110108,功能,CV/HagakureRuri/HagakureRuri_Firstmeeting.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110109,功能,CV/HagakureRuri/HagakureRuri_Favor_Up.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110110,功能,CV/HagakureRuri/HagakureRuri_Wedding.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110111,功能,CV/HagakureRuri/HagakureRuri_Receive_Mail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110112,功能,CV/HagakureRuri/HagakureRuri_Receive_Message.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110113,功能,CV/HagakureRuri/HagakureRuri_Newstory.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110114,功能,CV/HagakureRuri/HagakureRuri_Duty.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110115,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110116,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Chat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110117,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Touch.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110118,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Fondle.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110119,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Gift.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110120,誓约,CV/HagakureRuri/HagakureRuri_After_Marriage_Festival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110121,闲聊,CV/HagakureRuri/HagakureRuri_Favorite.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110122,闲聊,CV/HagakureRuri/HagakureRuri_Hate.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110123,闲聊,CV/HagakureRuri/HagakureRuri_About_World.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110124,闲聊,CV/HagakureRuri/HagakureRuri_About_HagakureRuri.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110125,闲聊,CV/HagakureRuri/HagakureRuri_About_Others.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110126,闲聊,CV/HagakureRuri/HagakureRuri_About_Special.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110127,约会,CV/HagakureRuri/HagakureRuri_Dating_Accept.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110128,约会,CV/HagakureRuri/HagakureRuri_Dating_Refuse.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110129,皮肤,CV/HagakureRuri/HagakureRuri_drees1_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110130,皮肤,CV/HagakureRuri/HagakureRuri_drees1_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110131,皮肤,CV/HagakureRuri/HagakureRuri_drees1_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110132,皮肤,CV/HagakureRuri/HagakureRuri_drees1_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110133,皮肤,CV/HagakureRuri/HagakureRuri_drees1_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110134,皮肤,CV/HagakureRuri/HagakureRuri_drees1_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110135,皮肤,CV/HagakureRuri/HagakureRuri_drees1_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110136,皮肤,CV/HagakureRuri/HagakureRuri_drees1_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110137,皮肤,CV/HagakureRuri/HagakureRuri_drees1_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110138,皮肤,CV/HagakureRuri/HagakureRuri_drees1_10.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110139,皮肤,CV/HagakureRuri/HagakureRuri_drees2_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110140,皮肤,CV/HagakureRuri/HagakureRuri_drees2_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110141,皮肤,CV/HagakureRuri/HagakureRuri_drees2_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110142,皮肤,CV/HagakureRuri/HagakureRuri_drees2_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110143,皮肤,CV/HagakureRuri/HagakureRuri_drees2_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110144,皮肤,CV/HagakureRuri/HagakureRuri_drees2_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110145,皮肤,CV/HagakureRuri/HagakureRuri_drees2_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110146,皮肤,CV/HagakureRuri/HagakureRuri_drees2_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110147,皮肤,CV/HagakureRuri/HagakureRuri_drees2_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
110148,皮肤,CV/HagakureRuri/HagakureRuri_drees2_10.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111001,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111002,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111003,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Morning_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111004,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111005,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111006,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111007,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111008,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Noon_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111009,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111010,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111011,问候,CV/NicoletteLamel/NicoletteLamel_Evening_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111012,问候,CV/NicoletteLamel/NicoletteLamel_Evening_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111013,问候,CV/NicoletteLamel/NicoletteLamel_Evening_Night_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111014,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111015,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111016,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111017,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111018,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Midnight_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111019,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111020,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111021,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111022,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111023,问候,CV/NicoletteLamel/NicoletteLamel_Sunny_Weekend_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111024,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111025,问候,CV/NicoletteLamel/NicoletteLamel_Rainy_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111026,问候,CV/NicoletteLamel/NicoletteLamel_Palyer_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111027,问候,CV/NicoletteLamel/NicoletteLamel_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111028,问候,CV/NicoletteLamel/NicoletteLamel_Valentine_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111029,问候,CV/NicoletteLamel/NicoletteLamel_Qixi_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111030,问候,CV/NicoletteLamel/NicoletteLamel_Christmas_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111031,问候,CV/NicoletteLamel/NicoletteLamel_SpringFestival_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111032,问候,CV/NicoletteLamel/NicoletteLamel_Unhappy_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111033,问候,CV/NicoletteLamel/NicoletteLamel_3Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111034,问候,CV/NicoletteLamel/NicoletteLamel_7Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111035,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Head_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111036,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Head_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111037,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Head_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111038,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Head_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111039,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Head_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111040,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hand_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111041,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hand_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111042,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hand_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111043,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hand_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111044,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hand_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111045,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Breast_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111046,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Breast_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111047,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Breast_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111048,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hip_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111049,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Hip_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111050,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Unhappy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111051,触碰反馈,CV/NicoletteLamel/NicoletteLamel_Touch_Locked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111052,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111053,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111054,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111055,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111056,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111057,休闲,CV/NicoletteLamel/NicoletteLamel_Chat_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111058,剧情,CV/NicoletteLamel/NicoletteLamel_Smile.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111059,剧情,CV/NicoletteLamel/NicoletteLamel_Amazed.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111060,剧情,CV/NicoletteLamel/NicoletteLamel_Sad.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111061,剧情,CV/NicoletteLamel/NicoletteLamel_Hurt.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111062,剧情,CV/NicoletteLamel/NicoletteLamel_Mad.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111063,剧情,CV/NicoletteLamel/NicoletteLamel_Shy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111064,送礼,CV/NicoletteLamel/NicoletteLamel_Gift_Like.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111065,送礼,CV/NicoletteLamel/NicoletteLamel_Gift_Midlike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111066,送礼,CV/NicoletteLamel/NicoletteLamel_Gift_Dislike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111067,送礼,CV/NicoletteLamel/NicoletteLamel_Gift_Brithday.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111068,送礼,CV/NicoletteLamel/NicoletteLamel_Valentine_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111069,送礼,CV/NicoletteLamel/NicoletteLamel_Qixi_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111070,送礼,CV/NicoletteLamel/NicoletteLamel_Christmas_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111071,送礼,CV/NicoletteLamel/NicoletteLamel_SpringFestival_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111072,喜欢的食物1,CV/NicoletteLamel/NicoletteLamel_Food_Like_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111073,喜欢的食物2,CV/NicoletteLamel/NicoletteLamel_Food_Like_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111074,讨厌的食物1,CV/NicoletteLamel/NicoletteLamel_Food_Dislike_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111075,讨厌的食物2,CV/NicoletteLamel/NicoletteLamel_Food_Dislike_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111076,一般的食物1,CV/NicoletteLamel/NicoletteLamel_Food_Midlike_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111077,一般的食物2,CV/NicoletteLamel/NicoletteLamel_Food_Midlike_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111078,一般的食物3,CV/NicoletteLamel/NicoletteLamel_Food_Midlike_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111079,食物评论1,CV/NicoletteLamel/NicoletteLamel_Food_Special_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111080,食物评论2,CV/NicoletteLamel/NicoletteLamel_Food_Special_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111081,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111082,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111083,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111084,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111085,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111086,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111087,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111088,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111089,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111090,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_Birthday.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111091,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_Valentine.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111092,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_Qixi.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111093,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_Christmas.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111094,抚摸,CV/NicoletteLamel/NicoletteLamel_Touch_Reaction_SpringFestival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111095,战斗,CV/NicoletteLamel/NicoletteLamel_Attack.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111096,战斗,CV/NicoletteLamel/NicoletteLamel_Strike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111097,战斗,CV/NicoletteLamel/NicoletteLamel_Striked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111098,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_01_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111099,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_01_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111100,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_02_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111101,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_02_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111102,战斗,CV/NicoletteLamel/NicoletteLamel_Dead.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111103,战斗,CV/NicoletteLamel/NicoletteLamel_Win.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111104,战斗,CV/NicoletteLamel/NicoletteLamel_Defeat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111105,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111106,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111107,战斗,CV/NicoletteLamel/NicoletteLamel_Skill_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111108,功能,CV/NicoletteLamel/NicoletteLamel_Firstmeeting.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111109,功能,CV/NicoletteLamel/NicoletteLamel_Favor_Up.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111110,功能,CV/NicoletteLamel/NicoletteLamel_Wedding.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111111,功能,CV/NicoletteLamel/NicoletteLamel_Receive_Mail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111112,功能,CV/NicoletteLamel/NicoletteLamel_Receive_Message.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111113,功能,CV/NicoletteLamel/NicoletteLamel_Newstory.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111114,功能,CV/NicoletteLamel/NicoletteLamel_Duty.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111115,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111116,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Chat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111117,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Touch.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111118,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Fondle.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111119,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Gift.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111120,誓约,CV/NicoletteLamel/NicoletteLamel_After_Marriage_Festival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111121,闲聊,CV/NicoletteLamel/NicoletteLamel_Favorite.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111122,闲聊,CV/NicoletteLamel/NicoletteLamel_Hate.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111123,闲聊,CV/NicoletteLamel/NicoletteLamel_About_World.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111124,闲聊,CV/NicoletteLamel/NicoletteLamel_About_NicoletteLamel.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111125,闲聊,CV/NicoletteLamel/NicoletteLamel_About_Others.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111126,闲聊,CV/NicoletteLamel/NicoletteLamel_About_Special.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111127,约会,CV/NicoletteLamel/NicoletteLamel_Dating_Accept.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111128,约会,CV/NicoletteLamel/NicoletteLamel_Dating_Refuse.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
111129,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_01.ogg,0,0,FALSE,101,FALSE,0,1,0,0,0,1
111130,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_02.ogg,0,0,FALSE,102,FALSE,0,1,0,0,0,1
111131,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_03.ogg,0,0,FALSE,103,FALSE,0,1,0,0,0,1
111132,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_04.ogg,0,0,FALSE,104,FALSE,0,1,0,0,0,1
111133,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_05.ogg,0,0,FALSE,105,FALSE,0,1,0,0,0,1
111134,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_06.ogg,0,0,FALSE,106,FALSE,0,1,0,0,0,1
111135,皮肤,CV/NicoletteLamel/NicoletteLamel_Dress1_07.ogg,0,0,FALSE,107,FALSE,0,1,0,0,0,1
